Dia;Cuenta;Red Social;Tipo de publicacion;Enlace;Comentario;Tema principal;Mes
07-jul;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/Dae__JYoifp/;Y con la resolución en trámite? No la van agilizar para tener el TIE🇻🇪 S.O.S.;;Julio
06-jul;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DadP7gJKhYW/;Hola me puedes explicar los detalles?;;Julio
06-jul;tramitex.es;Instagram;Post;https://www.instagram.com/tramitex.es/p/Dacs2-jKcZv/;No solo por arraigo aplica para todo;;Julio
06-jul;tramitex.es;Instagram;Post;https://www.instagram.com/tramitex.es/p/Dacs2-jKcZv/;Tengo admiso en trámite pero aún no lo he encontrado. Esto afectará mi expediente? Solo abrí la solicitud hace cuatro días.;;Julio
03-jul;tramitex.es;Instagram;Post;https://www.instagram.com/tramitex.es/p/DaU9M-6KOP8/;Pero hay empresas que no aceptan ese permiso para trabajar.;;Julio
03-jul;tramitex.es;Instagram;Post;https://www.instagram.com/tramitex.es/p/DaU9M-6KOP8/;Porque está llegando el número de seguridad social primero ? Estoy solo con esa notificación desde el 17 de abril 😢;;Julio
01-jul;tramitex.es;Instagram;Post;https://www.instagram.com/tramitex.es/p/DaQYPrvIyYE/;A cierto esto?;;Julio
01-jul;tramitex.es;Instagram;Post;https://www.instagram.com/tramitex.es/p/DaQYPrvIyYE/;Se puede cambiar estando vencida?;;Julio
01-jul;tramitex.es;Instagram;Post;https://www.instagram.com/tramitex.es/p/DaQYPrvIyYE/;Buenos días cuáles son los pasos a seguir.;;Julio
01-jul;tramitex.es;Instagram;Post;https://www.instagram.com/tramitex.es/p/DaQYPrvIyYE/;"Les ahorro los 50€ de la consulta: Te cobran la cita solo para ofrecerte enviar una ""carta de agilización"" por 245€ que no tiene ninguna garantía. ​En sus redes hacen publicidad engañosa haciendo parecer que tienen la solución definitiva y el éxito asegurado, pero la realidad es otra. No te dan información si no pagas la consulta antes, y luego te encuentras con esto. Nada recomendado.";;Julio
01-jul;tramitex.es;Instagram;Post;https://www.instagram.com/tramitex.es/p/DaQYPrvIyYE/;Hola que tengo que hacer para canjear mi licencia de 5ta estoy en España y cuánto sería el costo;;Julio
01-jul;tramitex.es;Instagram;Post;https://www.instagram.com/tramitex.es/p/DaQYPrvIyYE/;Esto es real?;;Julio
01-jul;tramitex.es;Instagram;Post;https://www.instagram.com/tramitex.es/p/DaQYPrvIyYE/;Cuidado según es una estafa , y lo dijo el mismo que está en la foto. Están usando IA Para engañarte . Pilas;;Julio
01-jul;tramitex.es;Instagram;Post;https://www.instagram.com/tramitex.es/p/DaQYPrvIyYE/;Es fácil tienen que meterse en la.pagima del.intt allí hacer la solicitud de la carta consular ,les llega un correo u con eso piden cita en el consulado y listo..yo se lo hice a mi hijo;;Julio
01-jul;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DaP1jCdIqrq/;Eso es verdad pero muy pronto lo habrá yo tengo fé que si se puede y con ganas de trabajar y manejar esas bellezas de Gandola que hay aquí en España;;Julio
01-jul;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DaP1jCdIqrq/;Ni existe ni existirá así que ponganse a estudiar su teoría y luego se presentan en la práctica es todo con dedicación se podría sacar en unos 6 meses lo que pasa es que lo queremos ya y así no es aca;;Julio
01-jul;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DaP1jCdIqrq/;Y porque no los ubica la guardia civil y los meten presos por ofrecer falsedad ante necesitados ?;;Julio
29-jun;tramitex.es;Instagram;Post;https://www.instagram.com/tramitex.es/p/DaLB4F5IYNI/;me dijeron que mi expediente está en trámite cuando lo presente con mi pasaporte porque no tenía el nie ahora sí lo tengo pero luego Fuy a preguntar y me dijeron que no me a llegado la regularización por qué hay un problema que debo enviar carta a mi expediente díganme que me recomienda que debo hacer gracias;;Junio
24-jun;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DZ9ztrduL2m/;Yo tengo mi resolución dónde dice q puedo trabajar y residir aca peroe he postulado en 3 empresas y en ninguna me aceptan ese tramite 😢😢;;Junio
23-jun;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DZ7OXNhid1c/;Están dormidos con los expedientes de sus representados. 😢😢;;Junio
23-jun;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DZ7OXNhid1c/;"Les ahorro los 50€ de la consulta: Te cobran la cita solo para ofrecerte enviar una ""carta de agilización"" por 245€ que no tiene ninguna garantía. ​En sus redes hacen publicidad engañosa haciendo parecer que tienen la solución definitiva y el éxito asegurado, pero la realidad es otra. No te dan información si no pagas la consulta antes, y luego te encuentras con esto. Nada recomendado.";;Junio
22-jun;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DZ5H6oRiFJZ/;Que dicen cuando dicen admite que te envían , o dice el correo;;Junio
22-jun;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DZ5H6oRiFJZ/;Voy a cumplir un mes y no me ha llegado nada . Solo que extranjeria recibió mi expediente;;Junio
22-jun;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DZ5H6oRiFJZ/;Cuando llega la carta de la seguridad social se puede trabajar a mi hija le llego . Pero aún dice en trámite y el pago de las taza no ha llegado;;Junio
22-jun;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DZ5H6oRiFJZ/;A mi hermano le llegó ese permiso de trabajo , pero en las empresas lo rechazan no le dan empleo porque dicen que hasta que no le llegue la resolución favorable no lo aceptan;;Junio
22-jun;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DZ5H6oRiFJZ/;Cuando esta en tramite n..no eslo mismo que admitido a tramite...gracias;;Junio
17-jun;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DZryLWSu_MZ/;Pero si se puede hacer en el consulado ?????;;Junio
17-jun;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DZryLWSu_MZ/;Hay que ir a Colombia renovar y venir a canjear;;Junio
17-jun;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DZryLWSu_MZ/;En el consulado de Colombia no hacen renovación;;Junio
17-jun;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DZryLWSu_MZ/;Tal vez no tengo tanto conocimiento pero no conozco el primer caso de renovación de licencia de conducir en consulado...;;Junio
17-jun;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DZryLWSu_MZ/;NO MAL INFORME QUE ACABO DE VENIR DEL CONSULADO Y ESE TRAMITE NO LO HACEN USTED DEBE RENOVAR EN COLOMBIA;;Junio
17-jun;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DZryLWSu_MZ/;Señor abogado se lo digo la forma que hay que hacer es ir a Colombia el consulado no ase eso eso tiene que ser directamente el beneficiario ante el ministerio de transporte de Colombia.;;Junio
17-jun;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DZryLWSu_MZ/;Es incorrecto el pase colombiano no se renueva en el consulado es un servicio que el consulado no lo hace y para renovar el pase se debe ir a Colombia directamente al ministerio de transporten pero ese servicio de renovación de pases no lo hace el consulado;;Junio
17-jun;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DZryLWSu_MZ/;Discúlpeme pero es totalmente errónea la información que está dando, en el consulado no se puede renovar la licencia. Ojalá fuera así, por favor verificar usted mismo con el consulado de Colombia antes de brindar está información, que al final es desinformación.;;Junio
11-jun;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DZcTLKPiNeO/;VENEZUELA????;;Junio
11-jun;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DZcTLKPiNeO/;Y se está caducado?;;Junio
11-jun;tramitex.es;Instagram;Reel;https://www.instagram.com/tramitex.es/reel/DZcTLKPiNeO/;Con la admisión a trámite de la regularización extraordinaria se puede canjear el carnet?;;Junio
