Dia;Cuenta;Red Social;Tipo de publicacion;Enlace;Comentario;Tema principal;Mes
01-jul;espanaabogados;Instagram;Reel;https://www.instagram.com/espanaabogados/reel/DaPnvZitj0b/;@estavidaespavivirla Hola, si cuentas con nacionalidad española tienes posibilidad de reagrupar a ti madre, siempre y cuando puedas acreditar ciertos requisitos. Escribenos al privado.;;Julio
01-jul;espanaabogados;Instagram;Reel;https://www.instagram.com/espanaabogados/reel/DaPnvZitj0b/;Mi mami tiene 63 años y es sobreviviente del terremoto, el edificio donde vivían se desplomo por completo,;;Julio
01-jul;espanaabogados;Instagram;Reel;https://www.instagram.com/espanaabogados/reel/DaPnvZitj0b/;@astridcarolinabc24 tendremos que valorar primero su estatus en España, si posee nacionalidad española o es titular de residencia. Acorde a su estatus se puede estudiar una reagrupación como residente o residencia familiar de español acreditando dependencia.;;Julio
01-jul;espanaabogados;Instagram;Reel;https://www.instagram.com/espanaabogados/reel/DaPnvZitj0b/;@espanaabogados que bueno si resolvieran lo de la licencia de conducir porque ya no sé cuántos test he realizado y aún no me dan la oportunidad de presentar xq según no estoy apta pues ya yo si me siento apta . Ya voy para un año en esa autoescuela y no he presentado ni la primera vez 😮no entiendo 😩😭 yo necesito mi licencia para ir a trabajar en una residencia de adulto mayor y me queda un poco retirada de casa y en bus no llego a la hora .. ya un coche no es un lujo es una necesidad ..;;Julio
01-jul;espanaabogados;Instagram;Reel;https://www.instagram.com/espanaabogados/reel/DaPnvZitj0b/;@espanaabogados el papá de mis hijas tiene la nacionalidad Española, a mi me dieron la residencia por familiar de español, pregunto tengo una hija de 18 años, que el la ha criado desde los 4 años, pero esta en Venezuela con sus hermanitas, a mi hija le puede dar residencia igual que a mi?;;Julio
01-jul;espanaabogados;Instagram;Reel;https://www.instagram.com/espanaabogados/reel/DaPnvZitj0b/;Mi pareja he hijas están en Venezuela, tengo residencia por circunstancias excepcionales, me permite traerlas por reunificacion. Familiar?;;Julio
01-jul;espanaabogados;Instagram;Reel;https://www.instagram.com/espanaabogados/reel/DaPnvZitj0b/;@alexis_rodriguez2027 si ya has cumplido un año de residencia y la tienes renovada por al menos 1 año más, podrás reagruparlas. Hay que tener otros requisitos en cuenta como medios económicos suficientes y disponibilidad de la vivienda;;Julio
01-jul;espanaabogados;Instagram;Reel;https://www.instagram.com/espanaabogados/reel/DaPnvZitj0b/;@espanaabogados tengo un mes con la residencia, tengo que esperar un año?;;Julio
01-jul;espanaabogados;Instagram;Reel;https://www.instagram.com/espanaabogados/reel/DaPnvZitj0b/;@kachita17 en el caso de los hermanos solo si puedes demostrar realmente que ellos están a tu cargo totalmente y tienes la tutela. Sin embargo se podría evaluar opciones alternativas como la estancia por estudios, por ejemplo.;;Julio
01-jul;espanaabogados;Instagram;Reel;https://www.instagram.com/espanaabogados/reel/DaPnvZitj0b/;Mis padres están acá de visita pero quiero que se queden debido a la situación de Venezuela, que puedo hacer ?;;Julio
01-jul;espanaabogados;Instagram;Reel;https://www.instagram.com/espanaabogados/reel/DaPnvZitj0b/;@ariannysbetancourt si eres ciudadana española, se podría presentar una solicitud de autorización de residencia, siempre y cuando puedas acreditar que tus padres dependen de ti. La situación actual de Venezuela no te exime de acreditar dicha situación. Si no eres española, solo podrás pedir el permiso si tienes una residencia de larga duración, ademas de lo requisitos anteriores;;Julio
01-jul;espanaabogados;Instagram;Reel;https://www.instagram.com/espanaabogados/reel/DaPnvZitj0b/;Hola mi mamá y mi hermano vinieron de visita luego de lo que pasó deseo que se queden , que debo hacer por favor;;Julio
01-jul;espanaabogados;Instagram;Reel;https://www.instagram.com/espanaabogados/reel/DaPnvZitj0b/;@nohemi_aular si eres española y tienes cómo acreditar que tu madre y tu hermano dependen de ti, se pudiera presentar una solicitud. Realmente estos casos son muy difíciles de ganar. La situación actual de Venezuela no te eximirá de aceeditar la dependencia.;;Julio
01-jul;espanaabogados;Instagram;Reel;https://www.instagram.com/espanaabogados/reel/DaPnvZitj0b/;Tengo la nacionalidad española hace 4 meses, mi madre es venezolana y tienen nacionalidad española y está en Caracas con mi padre de origen colombiano, están casados. Cuento con trabajo y vivienda aquí en España. Mi madre puede solicitar repatriación con su esposo o sería reagrupación familiar?;;Julio
01-jul;espanaabogados;Instagram;Reel;https://www.instagram.com/espanaabogados/reel/DaPnvZitj0b/;@espanaabogados ok pero puedo traerlos a España por reagrupación familiar? Son mis padres. O por el contrario mi madre pide repatriación con su esposo?;;Julio
