Dia;Cuenta;Red Social;Tipo de publicacion;Enlace;Comentario;Tema principal;Mes
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcRfiX2R2UA/;Muy buena explicación y reflexión sobre el obsesionarse con el trabajo que uno hace, lo aplaudo fuertemente, ojalá muchos fuesemos asi, habría mas profesionales y menos charlatanes. Una consulta con la admisión a trámite y NIE asignado se puede tramitar canje de licencia?. Saludos;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcRfiX2R2UA/;gracias Pau por tus consejos profesionales mas decir las cosas como son porque hay gente que no saben del tema y lo peor es que se lo atribuyen...;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcRfiX2R2UA/;En junio eché la regularizaón por circunstancias excepciones por razón de arraigo como solicitante de asilo...sigo en trámite y aún no tengo ni siquiera la admisión a trámite.;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcRfiX2R2UA/;Buen día, mire cómo va la solicitud y me sale en trámite y veo que aparece un número de NIE asignado?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcRfiX2R2UA/;Pague tasa, y dice en trámite, luego que hago;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcRfiX2R2UA/;Buenas, si el tra.ite de regularizacion aparece en tramite y se asignado un nie que significa?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcRfiX2R2UA/;Lo felicito por que eres un gran profesional. Gracias por dar esa información y aclarar ciertas cosas que nos tenían con la cabeza grande y no sabíamos qué hacer. Dios te bendiga @abogadodeextranjeria;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcRfiX2R2UA/;Excelente como todo! Todavía no puedo iniciar ni un papel pero espero que pronto;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcRfiX2R2UA/;Hola abogado Pau sabes a mí me llegó un cuestionarios que debí llenar y enviar .es es parte de la regularización???;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcRfiX2R2UA/;Buenas noches. Como obtener asesoría para viajar a España desde Venezuela.;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcRfiX2R2UA/;Hola buenos días a alguien le han renovado con la TIE vigente ??? es que mi tie se vence en el 2027 y ya me salió el “FAVORABLE” de mi modificación de residencia por 4 años e iré a la toma de huellas!! O tiene que estar la tie vencida? Por fi ayuda;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcRfiX2R2UA/;Dr yo sólo he cotizado dos meses este año recién ahora tengo 3 años en España soy s Venezuela meri modificacion me perjudica esto ❓🤔;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcRfiX2R2UA/;Si llevo dado de alta en seguridad social desde el 11 de agosto al 23 de agosto con el permiso provisional cuenta como 1 mes o no!;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcRfiX2R2UA/;No hay jurisprudencia en extranjeria entonces?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcRfiX2R2UA/;Quien es la abogada q anda diciendo eso??;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcRfiX2R2UA/;Como mantengo mi residencia con , 64;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Y los hermanos?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;@abogadodeextranjeria y entre hermanos, abogado? Por favor esperamos respuesta a este interrogante;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;A donde me comunico porfavor gracias;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Tengo a mi hija casada con un ciudadano español y de ese matrimonio nacieron 3 niños que son mis nietos nacidos aquí en España menores de edad, y yo tengo más de dos años aquí y me ti la regularización ya tengo opción a trámite que puedo hacer;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Pau mi hijo es Español de orígen y yo soy colombiana, me encuentro en mi país y quiero solicitar mi residencia para viajar ya con esa documentación, lo puedo tramitar?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Hola, yo pagué la cita con ustedes, pero nunca usé el servicio, se devuelve el dinero de la cita? Es que nunca recibí la llamada y solucione por otro lado;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Tengo un hermano español eso me ayuda?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Buenas tardes sr : Pau siempre escribo Pero nadie me contesta cuando podré sacar una cita con usted .;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Hola Pau, te doy sincera cuando te escucho cada reel que haces me das mucha ilusión y está cae cuando tengo la cita con alguien de tu despacho, ya hice 2 citas y ninguno ahonda como vos el tema, ni me 8ndafa al máximo las posibilidades existentes que pueda tener en mi caso. Siempre trate de ir por quienes saben y por ello te sigo, ahora tras este reel nuevamente ilusionada, aunq en la ambivalencia de pensar en hacer otro gasto en una cita para que vuelque en una desilusión nuevamente;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Pau, El bisabuelo, de mis hijos es de España. El abuelo nacido fuera de España Venezuela nunca tramitó documentación espanola. Podrian mis hijos optar al trámite para obtener documentación española.? Gracias;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Hermanos no es sanguíneos ? Que más que un hermano o acaso es más que un suegro ? 😢;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Con los hermanos???;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Abogado como puedo contarte con tigo;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Hola pau tengo mi nacionalidad por mi madre y abuelo quiero darselas a mis hijos por cual anexo entran ellos .;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Si la nacionalidad es adquirida por residencia de 2 años se puede dar esa nacionalidad a la madre?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Y para los hermanos ??? Son familiares también;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Y los hermanos en que grado quedarían ?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Y los padrastros y madrastra!?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Un hermano?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Y hermano ya nacionalizado?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Hay un límite de edad para agrupar a los padres?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Hola buenos días.! Donde puedo tener una entrevista en Barcelona con ustedes.;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Y los hermanos ?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Hola si soy ciudadana española, como puedo conseguir traer de cuba a mi hijo mayor de edad con su hija menor a su cargo .;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;@abogadodeextranjeria Se puede tramitar arraigo Abuelo-Nieto??;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Exige un tiempo en España?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Por favor quiero tener una cita pero con vos directamente, si es que puede ser posible;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;@abogadodeextranjeria es posible si mi hermana está en España y ya tiene nacionalidad?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Cómo traer a mi madre de Colombia si tengo nacionalidad española? Tiene 50 años y no trabaja;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Mi hija es ciudadana española, Como puede reclamarme ?aclaro no tengo 85 años.,Como exige la nueva ley;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Los hermanos?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Entiendo yo que el tema de extranjería se trata de interpretar para que los extranjeros puedan tramitar algo con un familiar imprimir Grado, pero no existe hasta ahora ninguna resolución donde podamos decir que sea resuelto por afinidad, entiendo yo que si se niega esto se tendrá que recurrir ante los tribunales para ver si a través de los tribunales se tiene este tipo de autorización y así podría cambiar la norma, pero de momento de las investigaciones que hemos hecho no hemos encontrado ninguna resolución de que se haya sido favorable por afinidad, que también es una relación en primer grado pero pero no no existe eso por lo tanto sería bastante no seguro y discutible el presentar con el suegro con el yerno no era o hijastro porque no tenemos eso por lo tanto el artículo 127. El reglamento que habla sobre la radio social, determina claramente familiares de imprime Grado y de momento extranjería ha respondido que los familiares de primer grado del padre, la madre, el hijo, el cónyuge y la pareja de hecho registrada no encontramos una aclaración sobre suegros yernos, nueras, hijastros y mucho más sobre hermanos abuelos nietos o cuñados vale;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Pero no dice nada de hermanos ?? Se podría???;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Y si llevo 2 años en España y mis dos hijos mayores ciudadanos españoles pueden?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;A mi me faltaba 3 meses para cumplir los 2 años en españa cuando empezó la regularización masiva. Ahora no sé si hice bien en irme por la regularización masiva o era mejor haber esperado los 2 años;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Hola, si tiene nacionalidad Española recien aprobada , puede pedir a su hermana Venezolana?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Hola, podría vincular a mi pareja a este arraigo? Y cuánto tiempo que tener de a ver llegado a España?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Estos arraigos se pueden aplicar si vienes de una regularización extraordinaria, cuando sea la@modificación?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Si la nieta es española puede darle ala abuela documentación!?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Entre hermano aplica ?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Y hermanos no? Porque con mis suegros no nos une la sangre pero conmigo hermano si;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Hermano o sobrino?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Buenas tarde. Tengo la nacionalidad. Me la tramito usted mismo. Y quiero traer a mi hijo de 29 años. A vivir a España. Se puede? Cómo o qué debo hacer para traerlo?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Mis hijos son mayores y me los quiero traer como debo hacer;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Que pasa con los hermanos? No son familia?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;También lleváis casos a la inversa? Española que marcha a Colombia con su pareja de hecho? Buen día!;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Pau.. una pregunta si se requiere presentar sin la otra persona llevar menos de dos años y haber hecho pareja de hecho ??? Los hermanos se podría;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Guaooo 😮 no lo sabía y yo aplico para afinidad … Una pregunta en cuánto tiempo te darían la resolución ?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;¡Buenos días! Tengo un hijo que nació en España, ¿qué puedo hacer?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Los hermanos ?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Y los hermanos?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Hermanos ?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Que es el.iprem?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Soy española de nacimiento, puedo traer a mi hijastro?;;Agosto
20-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcQ5gRciq42/;Si soy española puedo pedir a mi sobrina?;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;Gracias 🫂 Pau ciempre que quiero información busco tus vídeos no te imaginas la trankilidad que generas 🙌❤️;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;Tengo 65 años estoy con admisión a trámite,, tengo que renovar la residencia cuando salga al año a mi favor?;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;@sorgalimgutierrezleon Hola, el tiempo empieza a contarse desde el día en que introdujiste la solicitud, por ejemplo, si realizaste tu solicitud el 25 de mayo 26 entonces tu autorización será hasta 24 de mayo 27 no importa la fecha de cuando te den la resolución favorable, la fecha que te tiene que importar es la del inicio, desde allí empieza a contar el año, dos meses antes del 24 de mayo 27 es decir en marzo ya deberías renovar. Todo esto si la resolución es favorable;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;Muchas gracias 🙌 estaba con nervios por qué me habían dicho otra cosa 😢 ahora quedé muy tranquila 👏👏;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;O sea que no hay un mínimo de haber trabajado para renovar, así sea que lleves apenas 15 días trabajados, igual lo puedes hacer, como si llevas 1 día o 30 días ?;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;@valennntg preciosa, 90 días trabajados, ya sea medio turno, turno completo o 4 o 6 o las 8 horas, el día que trabajes estando de alta en la seguridad social cuenta como día completo , no por horas, en resumidas cuentas estar de alta cotizando 90 días no importa cuántas horas al día , pero si 90 días para renovar, de no ser así, se solicita prórroga por no tener los 3 meses cotizados .;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;@jhosepperez___ discúlpa, renovar que? No entiendo, después de los 90 dias que hay que modificar;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;@andres.rendon.7 Perrito, cuando salga el favorable, es un año de permiso, pero cuenta desde el día que metió los papeles a correos o si el abogado los subió, más no cuando llegue el favorable, en mi caso, los meti hace casi 5 meses, no ha llegado el favorable, si me llega en un mes, quiere decir que ya solo me quedan 6 meses de permiso, cuando se acabe ese tiempo hay que renovar permiso de residencia y para eso debemos demostrar que cotizamos mínimo 3 meses, por eso desde ya debemos cotizar así no tengamos el favorable, para que no nos coja la tarde ya que se hace la renovación de la residencia 2 meses antes que se cumpla la fecha, o sea en mi caso ya de el año de permiso no me quedarían si no 4 meses para cotizar 3 y pasar la solicitud de renovación así no me halla llegado aun el favorable, si me entiende?;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;@cindycampuzano96 que no se habla de horas por amor a Dios el requisito son 90 días y ya si cotiza una hora dos tres o las que sea cuentan como un día cotizado es decir si te dan un empleo con una hora diaria de alta en la seguridad durante 90 días pues eso quiere decir que ya cumpliste el requisito de estar dado de alta 90 días;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;Cuando se tenga la tie con lo de la regularización, se puede salir del país y luego volver normal?;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;CHAMO POR QUE LA GENTE DA MALA INFORMACIÓN ' LE JODEN LA VIDA AL EXTRANJERO 😢;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;@abogadodeextranjeria es lo más lamentable. Gracias a Dios por tus vídeos dónde das luz e información correcta sobre todo lo referente a estos procesos migratorios. 👏👏👏👏👏;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;@abogadodeextranjeria chamo quiero hablar con ustedes pero no entiendo tengo que pagar por una consulta?;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;Cuánto costará el trámite para renovar o modificar la residencia por regulación?;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;Cuando me devolverán el dinero de un trámite que nunca se realizó fui correcta con Uds al realizar los pagos creo lo más correcto y ético d e parte de Uds es que me hagan el reembolso como me lo dijeron en los correos que me environ y en el chat de este mismo perfil;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;@marcevacevedo me esta pasando igual dijeron que después de la regularización solucionaban y aquí estoy esperando la devolución de unos pagos que me toco hacer de más por problemas de la plataforma de ellos y yo por hacer el proceso pague lo que ya había pagado por que la página fallaba y efectivamente me dijeron que devolverían, pero no volvieron a contestar ni nada y he llamado y enviado correos y nada;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;Es riesgoso cotizar solo tres meses, y después que? Pienso que mientras más mese cotizando, es mejor;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;@daniel50001 que abogada? La 💁🏻‍♀️🇪🇸 de labios sensuales, la 💁🏻‍♀️🇨🇺 tatoo o 💁🏻‍♀️🇨🇴seria ?;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;@daniel50001 quién es la abogada?;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;Buenos Días .abogado .cual es el paso a seguir después que nos cae la hoja de resolución de seguridad social ..paso a seguir .perdona;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;pau cuando te enojas sos un fenómeno 😂;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;Cuando me devolveran MÍ DINERO . Poco etico y professional de parte de ustedes @abogadodeextranjeria le piden pruebas à uno pero les cuesta devolver y caminas salud ando con sombrero ajeno .. tengan formalidad y sean legales qué según tu Pau eso haces y hablas mal de otros abogados pero al final té cuesta devolver lo qué no es tuyo @abogadodeextranjeria;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;@williamcontrerash eso ya no es así... Salió una instrucción donde lo de trabajar ya no lo exigen, veo mucha gente que no sabe esto y me preocupa...;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;PAU cuánto cobras por la renovación y la nacionalidad gracias 🫂🙏;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;Me gustaría tener una consulta contigo , como hacer;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;Totalmente justificada tu indignación. La gente inescrupulosa da mala información por ignorancia y rayan la maldad contra los que si saben como tu y los que dependen de ellos para estar legales en España..Gracias por la aclaración.;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;Eres lo que eres gracias asus nobles prácticas su dedicación asu compromiso .porque hay gente que no tiene ni puta idea de donde estan parados solo saben cobrar mas nada .gracias por los datasos y siempre por ayudarnos .❤️❤️❤️;;Agosto
19-ago;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DcOuODVuqwl/;Hola, como podemos contactarte?;;Agosto
