Dia;Cuenta;Red Social;Tipo de publicacion;Enlace;Comentario;Tema principal;Mes
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;Nunca tan mal se vivió en España como desde que está este gobierno, tiene mérito arruinar tan rápido todo por lo que lucharon nuestros padres y abuelos durante décadas...;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;@fn_ree203 disculpa me puedes explicar al final que significa eso ?;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;Cómo entro al portal de empleo y como pago;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;Buenas amigo yo trabajo en negro y la señora donde trabajo no quiere hacerme contrato porque dice que tiene que pagar mu ho de seguridad social;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;GRACIAS DIOS PREFIERO ESPERAR A QUE USTED SALGA A EXPLICARNOS Y HAY SI CREER 🙏🙏🙏;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;Entonces el vídeo que vi era IA?? Porque en el usted decía que la reguralizacion ya no iba debido a los problemas políticos internos de España.;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;Si hay que tenerlo en cuenta pero también tengan en cuenta que esto no da derecho a votar no desinformen por favor;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;Y hasta cuándo seguirá en trámite los papeles de la regularización?;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;👏👏👏👏👏👏👏👏👏👏Gracias Dios,por lo menos una noticia buena, entre tanto dolor, tristeza.. y depresión!!.. porqué nos odian tanto, si los buenos somos más?;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;Tengo una duda lo que se expone en el vídeo es de la primera propuesta de medida cautelar o es de la segunda medida cautelar?;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;PAU SIEMPRE QUE SALE UNA NUEVA NOTICIA DE LA REGULARIZACION Y TU NO DIC3S NADA NO SAB3S LA CALMA QUE TRASMITES, SABEMOS 1UE NO ES POR QUE NO TE ENTERAS SI NO MAS BIE.N POR QUE NO ESPECULAS NI TE GUSTA PONERNOS NERVIOSOS O ASUSTADOS . GRACIAS POR SER TAN HONRADO Y CON TANTA CALIDAD HUMANA😍;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;Gracias a Dios 🙏🙏🙏🙏🙏 solo queda adecuarse, respetar y que nos respeten hacer las cosas bien para Adelante como el elefante !!!;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;Qué significa esto ?;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;Pau... comp vas? Para llenar el formulario de las hojas de vida para la.bolsa de empleo, pide el NIE y ese número no lo tenemos si estamos fuera de España. Como se haría en ese caso?? Gracias;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;👏👏👏 Así es abogado, el otro día vi uno por ahí escudándose que lo decía porque quería informar y no como otros q no dicen nada, cuando hacer eso es alarmar a las personas y no sabes quien sufre de ansiedad o estrés, y eso le enferme;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;Es increíble que después de todo sigas ayudando a las personas para que no se pongan nerviosas o se sientan frustradas ya que el 30 de junio ( mes pasado ) fue el último día para que la gente pueda meter sus papeles para la regularización, independientemente de que seas un abogado de extranjería, eres un gran ser humano, DIOS te ayude a seguir ayudando a más gente vulnerable que la esté pasando mal por tema de papeles, nunca dejes de ser la gran persona que eres @abogadodeextranjeria;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;Pero si solo sirve para trabajar y hacer vida en España porque tendría que tomar estancias más allá ? Me explican;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;Dr. Pau, muchas gracias por esa excelente noticia, nos alegra mucho el corazón. Dios lo bendiga. Siempre nos da muy gratas noticias, no sé cómo le hace para saber de primera mano esas noticias antes que otros, pero es muy bueno lo que hace.;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;gracias @abogadodeextranjeria 🙏 he confiado mucho en Dios Padre y te he puesto en mis oraciones para que Él siempre te de el descernimiento de tu profesión ante lo que vivimos y necesitamos de ésta regularización 🙏🙂❤️;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;En Valladolid no hay aprobaciones ni negaciones de este proceso de regularización. Que está pasando si ya pasaron los 3 meses??;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;La comunidad Valenciana debería poner ojo a los que trabajan en negr0 recojiendo las naranjas y cuidado adultos mayores , eso sí no lo paran?;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;Tengo 2 meses en España y no sé qué hacer alguien me puede guiar?;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/Dah-rYhuOmY/;Gracias por qué yo ya estaba super asustada ❤️;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;Saludos! Ustedes se encargan también del Trámite de Modificación?;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;se puede viajar dentro de europa teniendo el permiso provisional que da la admisión a trámite?;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;Hola gracias, si ayer lo hice así como dices y no me sale si no en trámite pero nada más, ni nie ni permiso ni nada;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;Buenos días. No consigo citas para recoger las tarjetas de mi hija y la mía. Es muy complicado. Cómo podrás ayudarme en eso? Por favor, gracias;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;Paul buen día, yo necesito el documento que tú dices que podrías darnos para presentar a la empresa por el tema de los 3 meses, como podría solicitarlo, gracias;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;Y si he presentado el en abril y todavía no me ha llegado la admisión a trámite es normal ?;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;Buenos días Pau, realicé mi registro el día 21 de abril y hasta la fecha no tengo asignado NRO de NIE ni admisión a trámite, que podría hacer?;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;Las citas para las huellas las pide uno?;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;@aquileo_gonzales1 ya tienes el favorable ?;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;Cuanto te tardo en asignarte el número de NIE?;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;Como te llegó? Lo hiciste con abogado...yo ya tengo el NIE y pague la tasa, pero la primera resolución aún no;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;Buenas Pau, cómo se le puede hacer entender al empleador lo de los 3 meses y la desestimación al momento de no querer contratarte para una empresa con la admisión a trámite?;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;Hola Pau, yo tengo admisión a trámite, Pero la hoja blanca se me vence el 17 de Julio, debo renovar esa hoja, o no hace falta??;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;Hola Pau buenas tardes, veo en trámite de extranjería que ya tengo asignado número de NIE pero no me ha llegado información de admisión a trámite, que podría hacer?;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;Hola, quisiera comunicarme con la oficina de bogota colombia? Me podrías ayudar con el número de contacto o como puedo agendar una cita aquíen bogota ?;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;Hola Pau, buenos dias, yo tengo mi admision a tramite y mi permiso de trabajo, estoy esperando a que salga mi resolución, comence a trabajar en un lugar pero me estan diciendo que como no me salga la resolución antes de los 3 meses de vigor del permiso de trabajo me van a echar, por lo que, queria consultar si habia alguna forma de poder resolver ésta situación para que quedarme sin trabajo. Muchas gracias y buenos días;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;@abogadodeextranjeria podrías ayudarnos con esta pregunta ?, así estamos nosotras no, no quieren dar trabajo por que el permiso es de 3 meses y eso es lo que dura los meses de prueba.;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;Si no tengo respuesta de mi trámite de regularización y se me va a vencer la tarjeta roja que debo hacer??;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;@paulanguloh vale gracias si uno queda con una duda, pues lo bueno sería que al menos nos llegue alguna notificación como va el proceso, pero bueno que todo va con calma;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;🙌🙌🙌 BENDECIDO ABOGADO NUESTRO EN LA TIERRA 🙌🙌🙌 DESEO LABORAR TENGO 59 AÑOS ❤️❤️❤️ Y DESEO Y QUIERO LABORAR LOS AÑOS NO PESAN 🙌🙌🙌 PESA ES SIN HACER UTIL Y PRODUCTIVA EN ESTE PAIS...VIVO CON MI PENSION DE COLOMBIA 🙌🙌🙌 POR QUE EN COLOMBIA SE PENSIONA UNO A LOS 57 AÑOS...Y ME VINE POR TENER MI HIJA EN ESTE OTRO MUNDO 🙌🙌🙌🙌 POR FAVOR ESPERO UNA PRONTA Y SATISFACTORIA RESPUESTA 😍😍😍 ESPERANDO RESULTADO DE LA REGULARIZACION 🙌🙌🙌🙌 DIOS CON UNO Y TRIO ATT MARIBE T. R.😍😍😍❤️❤️❤️🙌🙌🙌;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;Estimado, tengo una propuesta de contrato indefinido, pero la empresa me indica que no puede contratarme bajo esa modalidad por no estar de alta en la seguridad social. Este registro no le debe corresponder al empleador? O debo hacerlo yo por mi cuenta. Ojo, no es contrato por cuenta propia, es contrato indefinido Muchas gracias;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;@jackriso me llego, después de 2 semanas de admisión a tramite, una notificación física a mi casa donde me decía que ya me habían dado de alta en la base de datos de seguridad social, es decir, ellos mismos me dieron el nunero de seguridad social, no hice absolutamente nada, aparte de esperar con paciencia y fe. Feliz día;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;Yo tengo una pregunta, si al presentar el expediente llega el correo de la asignación de expediente y luego cuando se consulta dice que los datos son errados que ocurre?;;Julio
