Dia;Cuenta;Red Social;Tipo de publicacion;Enlace;Comentario;Tema principal;Mes
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;Y si he presentado el en abril y todavía no me ha llegado la admisión a trámite es normal ?;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;Las citas para las huellas las pide uno?;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;Buenas Pau, cómo se le puede hacer entender al empleador lo de los 3 meses y la desestimación al momento de no querer contratarte para una empresa con la admisión a trámite?;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;Hola Pau, yo tengo admisión a trámite, Pero la hoja blanca se me vence el 17 de Julio, debo renovar esa hoja, o no hace falta??;;Julio
08-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DahnYeaOBGM/;Hola Pau buenas tardes, veo en trámite de extranjería que ya tengo asignado número de NIE pero no me ha llegado información de admisión a trámite, que podría hacer?;;Julio
07-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DafIa0DOlNr/;Una pregunta se puede ser autónomo con la resolución en trámite ?;;Julio
07-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DafIa0DOlNr/;Pau, necesito contactarme directamente con ustedes, agradecería que me llamaran con urgencia por que por un error de presentación mi proceso se retrasó, necesito una respuesta urgente por que por correo no me responden y al número que llamo no me pueden dar respuesta tampoco.;;Julio
07-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DafIa0DOlNr/;"A mí y a mí núcleo familiar nos está pasando lo mismo ... Las empresas dicen que necesitamos tie.. y no quieren contratar por ""políticas de la empresa "".. entonces estábamos esperanzados para la admisión a trámite por qué pensábamos que ya podríamos empezar a buscar trabajo sin problemas .. y ahora volvemos a rezar para que nos del el favorable pronto para poder trabajar .. sin embargo seguimos enviando CV por si acaso ... 😢🙌";;Julio
07-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DafIa0DOlNr/;Soy turista hace un mes y días estoy en Málaga quiero quedarme me pueden contratar en un restorán?;;Julio
07-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DafIa0DOlNr/;Hola, abogado tú información es muy valiosa, pero lo sería aún más si hubiese forma de hacerle saber a los empleadores, por que desconocen esto y simplemente desisten de contratar😔😔😢😭;;Julio
07-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DafIa0DOlNr/;Otro problema es que el SEPE cuando me fui a dar de alta entre la cita etc ya tenia un mes transcurrido desde la fecha y según me plantea el SEPE para renovar tengo que tener o la resolución de Definitiva de residencia o una prórroga de Emigracion, porque si no cuando se cumpla el tiempo si no tengo eso no puedo renovar;;Julio
07-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DafIa0DOlNr/;Buenas tardes. Sería tan amable de facilitar el número del despacho de Colombia?;;Julio
07-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DafIa0DOlNr/;Hola Pau, Para Algunas Empresas La Admisión A Tramite No Es Un Documentos Válido Por El Hecho De Ser Un Permiso Provisional Y No Te Contratan. Manifiestan Que Son Políticas Internas De La Empresa Y Solo Te Brindarán La Oportunidad Cuando Tengas El TIE.;;Julio
02-jul;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DaS8IJjiAdU/;Hola buenas tardes quería saber cómo puedo hacer para sacar una cita gracias;;Julio
30-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DaNjA-EiTB1/;Gracias Pau por tu solidaridad y apoyo a mi país Venezuela por lo que está pasando y gracias por llevar mi trámite de la regularización ya con mi Nie y seguridad social sólo esperando mi tarjeta en físico Dios te bendiga inmensamente🙏🇻🇪;;Junio
30-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DaNjA-EiTB1/;Hola Pau he realizado el trámite con vosotros, espero con ansias los resultados, ha sido mi hijo quién se a encargado de presentar toda la documentación que requerías. Un saludo ENORME de mi parte y ojalá tenga suerte, llevo esperando muchísimos años está oportunidad. Gracias Pau y a ti despacho.;;Junio
30-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DaNjA-EiTB1/;Señor Paul, gracias por todo 🙏 le hago la consulta mi hija de 8 años aún no recibe la notificación de acogida a trámite que se debe hacer ?;;Junio
30-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DaNjA-EiTB1/;"Un amén bien grande para ti y todo tu equipo; y cómo venezolana les doy las gracias por esas palabras de consuelo, confiando en Dios que podamos salir pronto de está tragedia con el menor número posible de víctimas, muchas gracias 🙏🇻🇪";;Junio
30-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DaNjA-EiTB1/;Hola Pau yo presente con vosotros la regularización para mi padre el día 8 de junio y a día de hoy no recibo respuesta de admisión a trámite esto quiere decir ir que nos descartan?;;Junio
24-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZ-zjjIR5Cx/;Hola, cómo puedo agendar una cita con ustedes ?;;Junio
24-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZ-zjjIR5Cx/;Buenas tarde necesito información de cita online precios y como puede agendarla;;Junio
24-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZ-zjjIR5Cx/;Hola, cómo puedo pedir cita online o asesoría del proceso;;Junio
24-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZ-zjjIR5Cx/;Buenas tardes un número donde me pueda comunicar 🙏;;Junio
26-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DaDh-dZCQit/;Hola en España se solicita desde dónde? Cerca de Bilbao o Donostia hay algún sitio?;;Junio
26-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DaDh-dZCQit/;Hola buenas tardes una consulta por favor mi papá es venezolano-español tiene 76 años el vive en Caracas y me lo quiero traer como puedo hacer;;Junio
26-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DaDh-dZCQit/;Pau! Cómo puedo tener una cita contigo o alguno de tus abogados, estoy interesada en este trámite para mis padres, soy española.;;Junio
26-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DaDh-dZCQit/;Gracias Pau. Yo tengo admisión a trámite (Regularización) pero mi hijo mayor de edad es comunitario con residencia en España. Podría traerse a su abuela (mi madre) de 81 años que se encuentra sola en Venezuela?;;Junio
26-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DaDh-dZCQit/;Hola, Pau. ¿Cómo estás? Quería hacerte una consulta. Soy venezolano y llevo tres años con residencia por razones humanitarias. Hace poco renové mi tarjeta de residencia y, en octubre, inicié el proceso de solicitud de la nacionalidad española. Mi duda es la siguiente: debido al terremoto ocurrido en Caracas, me gustaría viajar como voluntario para colaborar en las labores de ayuda junto con una ONG. ¿Podría hacerlo o ese viaje podría afectar mi residencia o el proceso de solicitud de la nacionalidad? Muchas gracias de antemano.;;Junio
25-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DaBOVcOuabL/;Amén, Dios te bendiga, si estamos en trámites para cambio de residencia y pronta nacionalidad, se puede viajar a Venezuela?;;Junio
23-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZ7xclsqcln/;Tengo una duda estoy con la regularización, ya me llegó la autorización de residir y trabajar pero no sé cómo obtener el número de la seguridad social pueden hacer un videito sobre eso 👏;;Junio
23-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZ7xclsqcln/;Buenas tardes deseo comunicarme con ustedes o mi hija que está en España por favor… Gracias;;Junio
23-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZ7xclsqcln/;Cómo me puedo comunicar para hacerte una consulta;;Junio
23-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZ7xclsqcln/;Hola cómo me comunico con ustedes?;;Junio
23-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZ7xclsqcln/;Hola buenos días quisiera comunicarme con udes ?;;Junio
23-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZ7kSQrKhNv/;Es el mismo trámite de la regularización luego del año? Y que pasa si estos familiares entran a España antes del año?;;Junio
23-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZ7kSQrKhNv/;Hola cómo puedo contactarle? Para una orientación ? Me encuentro de momento en Madrid puede atenderme?;;Junio
23-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZ7kSQrKhNv/;Quiero aclarar una duda. Mis hijas residencia en españa desde hace mas de 5 años y tienen sus papeles en regla, pueden ellas hacer este tramite de reahrupacion para poderme ir a vivir con ellas?;;Junio
23-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZ7kSQrKhNv/;Hola. Me podrías dar una cita? Gracias;;Junio
23-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZ7MZZWOeeT/;Hola buen día,j que costó tiene una consulta con usted , desde ya gracias 🙌;;Junio
23-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZ7MZZWOeeT/;Hola pau llevo casi dos meses esperando que me envíen la admisión a trámite queria saber como va ya que no me envían nada ni me dicen nada gracias por tu trabajo aguardo una respuesta;;Junio
23-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZ7MZZWOeeT/;Y en caso de menores de edad. Pagué la tasa de 38,28€ y me dice que la tasa es de 10 con algo. Debo pagar ese monto de nuevo? Gracias;;Junio
23-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZ7MZZWOeeT/;Tengo resolucion favorable desde el 17 de junio pero mi cita para tomas de huellas es el 25 de agosto ¿ no afecta el proceso ? La cita la tome hoy;;Junio
22-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZ4umEYu4lJ/;Gracias por tu trabajo y dedicación. Tienes un gran equipo de trabajo. Yo estoy super contenta xq desde q se empezó hablar de la regularización dije el “tipo” es Pau. Doy gracias xq hice una buena elección y n escoger tu bufete. Desde el primer momento muchos te criticaron pero eras el único q nos dio esperanza , información constante y disponibilidad. En este proceso has ganado la confianza de mucha gente (emigrantes). Cuando yo tenga q hacer otro trámite y necesite de un abogado, no dudare en contactar tus servicios, los mejores en mi opinión. GRACIAS DE TODO CORAZÓN;;Junio
22-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZ4umEYu4lJ/;Una consulta, para las personas que quieran tramitar la nacionalidad habrá alguna restricción.?;;Junio
22-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZ4umEYu4lJ/;Hola hola buenas noches, me llegó mi correo de la aceptación de mi trámite y mi permiso de trabajo, en tiempo récord, 10 días después de la presentación de los trámites , entregué la documentación el 9 de junio, la revisaron y presentaron el 12 y hoy 22 me llegó mi respuesta, gracias mil gracias. Seguimos en contacto para que me sigan indicando los pasos a dar en lo sucesivo. Mil gracias;;Junio
22-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZ4umEYu4lJ/;Hola Pau. Se que eres buen abogado y buena persona. Tengo dos trámites contigo. El de mi hijo y el mío. Lo presentaste el 30 de abril y al sol de hoy ni siquiera nos han dado acceso a trámite ni nada. Solo que tengamos paciencia. Será normal eso???? No nos sale nada. Como si no existiremos 😥y ya son casi dos meses desde la presentación;;Junio
22-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZ4umEYu4lJ/;Dios mio. Yo siento que se detuvo todo. No por ustedes, si no por la gestión en migración. Ya no se habla de cuántas admisiones hay, cuantos le han salido la resolución 😢😢😢;;Junio
21-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZ2ul38MwT7/;Qué bueno verlos expandirse! Cómo agendar una cita con ustedes?;;Junio
21-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZ2ul38MwT7/;Hola para una cita ?;;Junio
21-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZ2ul38MwT7/;Hola buenos dia, como agendo una cita?;;Junio
19-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZx8WQNPERw/;En donde es esta fila en la@ oficina de Bogotá ??;;Junio
17-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZslYu7hIfq/;Buenas tardes como puedo pedir una cita en Bogotá gracias;;Junio
17-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZslYu7hIfq/;Como puedo obtener una cita con ustedes;;Junio
17-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZslYu7hIfq/;Como puedo obtener una cita en Bogotá;;Junio
17-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZslYu7hIfq/;Es posible programar una cita online?;;Junio
17-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZslYu7hIfq/;Cómo solicitar cita?;;Junio
17-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZslYu7hIfq/;Hola me podría por favor decirme como puedo obtener una cita. Muchas gracias;;Junio
17-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZslYu7hIfq/;Saludos. Como podría agendar cita en Bogotá?;;Junio
17-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZslYu7hIfq/;Hola cómo estas quiero agendar cita;;Junio
17-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZslYu7hIfq/;Favor indicarme como hago para una cita en Bogotá ,;;Junio
17-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZsXIovxB8y/;Hola buenas días estoy interesado en renovar mi residencia y cuánto sería el valor para que me puedas ayudar un gran saludo;;Junio
17-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZsXIovxB8y/;Hola buenas quisiera una cita con ustedes. Como me pongo en contacto.;;Junio
17-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZsXIovxB8y/;Hola estoy interesada en la renovación cuanto seria el costo mi segunda tarjeta vence en noviembre;;Junio
17-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZsXIovxB8y/;cual es el costo del trámite de renovacion;;Junio
17-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZsXIovxB8y/;Buenos día mi esposo tiene que renovar su residencia cuanto sería el valor por el trámite muchas gracias;;Junio
17-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZsXIovxB8y/;Buenas estoy interesado en renovar mi residencia para que me ayudes porfa;;Junio
17-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZsXIovxB8y/;Buenas tardes... Que tramite procede para los que solicitamos asilo pero entramos este año? Gracias.;;Junio
17-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZsXIovxB8y/;Me puede aclarar la duda por favor .¿ Esto significa que a los que se nos vence la tarjeta en julio podemos renovar nuevamente o hay que hacer el cambio de manera obligatoria?;;Junio
17-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZsE-8NxoJF/;Pau bienvenido 👏👏, donde se puede sacar una cita para hablar contigo en bogota?;;Junio
17-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZsE-8NxoJF/;Los colombianos somos buenos anfitriones, hospitalarios, tenemos una esencia de ser humano que nos caracteriza 👏👏👏 . Felicidades y Bendiciones Pau . Colombia te acoge como España lo ha hecho con nosotros 🫂. 🇨🇴🇪🇸. Nesecito tus servicios @abogadodeextranjeria para traer a España a mi familia! Eres el Mejor 💯;;Junio
17-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZsE-8NxoJF/;Esos somos nosotros los colombianos, agradecidos con quienes son buenos con nosotros 👏;;Junio
17-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZsE-8NxoJF/;Hola a qué número de celular me puedo comunicar, gracias;;Junio
17-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZsE-8NxoJF/;Hola paul buenas tardes felicidades por su oficina en Colombia 👏👏👏 , en donde se puede pedir una cita para cali gracias;;Junio
17-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZsE-8NxoJF/;Hola buenas tardes cómo se hace para ir a tomar un café contigo en estos días o simplemente asisto en el horario que indicas.;;Junio
17-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZsCygekaaw/;Buenos días como contactar con ustedes y que precio tiene la consulta, gracias;;Junio
17-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZsCygekaaw/;Hola cómo puede reservar una cita en Colombia;;Junio
17-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZsCygekaaw/;Bienvenido a nuestra casa y así como tú nos cuidas te cuidaremos, gracias por el amor que nos brindas a todos y por ser un hombre con mucha bondad si te mereces todo lo bonito de la vida;;Junio
17-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZsCygekaaw/;Cuánto cuestan las consultas en COP?;;Junio
17-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZsCygekaaw/;👏👏muy bien pau 😊 como siempre ayudando a tanta gente que lo necesita, te felicito y te agradezco por tu buena labor pero sobretodo por tu humanidad dios te bendiga y te siga llenando de ideas , fuerza y salud para seguir con una labor que que cruza fronteras un abrazo desde tu patria España y desde mi país Colombia ❤️🙌;;Junio
17-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZsCygekaaw/;Hola como me puedo contactar con tigo ??;;Junio
17-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZsCygekaaw/;Hola, cómo puedo obtener una cita en Colombia?;;Junio
16-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZqKqh5jxkn/;Hola buen dia para agendar cita como es?;;Junio
16-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZqKqh5jxkn/;Muchísimas felicidades Pau, muchas bendiciones, que Dios te siga indicando el camino, eres una gran persona, que sigas brillando con esa intensidad para que sigas haciendo lo que más te caracteriza 🫶❤️🫶❤️🫶❤️🫶, el gran ser humano que eres;;Junio
15-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZmt1AWp2NS/;Buenas tardes, Como podemos sacar cita en Bogotá ?;;Junio
15-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZmt1AWp2NS/;Buenos días ,cómo me puedo comunicar con ustedes;;Junio
15-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZmt1AWp2NS/;Buen día, como puedo sacar cita en Bogotá?;;Junio
15-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZmt1AWp2NS/;Hola llevamos unos días queriéndonos poner en contacto con vosotros ¿Por donde podemos hacerlo?;;Junio
15-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZmt1AWp2NS/;Cuando podemos tener una cita con ustedes gracias;;Junio
15-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZmt1AWp2NS/;Como agendar cita?;;Junio
15-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZmt1AWp2NS/;Cita para Bogotá y precio?;;Junio
14-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZk-S6iG2h7/;Que guapo disfruta de tu estadía en Colombia 🇨🇴 espero algún día te animes a conocer Perú, que es otro de los países más hermosos que existen en el mundo. Saludos de una peruana que ama a tu país España👏 muchos éxitos y bendiciones para ti!!!!;;Junio
14-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZk-S6iG2h7/;Felicidad y éxito te persigan siempre. ❤️🙌 Gracias por amar a nuestro país también de la forma como muchos lo amamos y amamos al tuyo.;;Junio
14-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZk-S6iG2h7/;Hola! Para obtener pasaporte en la embajada de españa en Bogotá debo hacer cita previa ?;;Junio
14-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZk-S6iG2h7/;Muchas bendiciones, quisiera saber cómo solicitar cita en Bogota ?;;Junio
14-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZk-S6iG2h7/;No puedes volver a España,SIN visitar mi hermosa ciudad de la Eterna Primavera”MEDELLÍN “ para que te enamore❤️;;Junio
14-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZkaUbLxeyJ/;Felicitaciones, ¡Éxitos!👏 Si en algún momento lo podrían contemplar, un cafecito virtual ☺️ para quienes vivimos en Colombia, por fuera de Bogotá. Sería genial, y ya programar luego una visita presencial 👏 saludos.;;Junio
14-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZkaUbLxeyJ/;Buenos días Soy colombiano pero no estoy en Colombia como hago para comunicarme con ustedes gracias;;Junio
14-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZkaUbLxeyJ/;Muy buenos dias! Esta invitacion es solo valida para oersonas residiendo en Colombia? O seria posible una visita desde otro lugar? Gracias;;Junio
14-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZkaUbLxeyJ/;Hola Pau se puede ir sin cita previa? Ira mi sobrino y mi madre. Gracias un saludo;;Junio
14-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZkaUbLxeyJ/;Buenas tardes ! Debo regístrame en algún link, o solo debo llegar y listo? Me interesa por qué estamos en trámites para estudio;;Junio
14-jun;abogadodeextranjeria;Instagram;Post;https://www.instagram.com/abogadodeextranjeria/p/DZkaUbLxeyJ/;Buenos días,a qué teléfono me puedo contactar;;Junio
13-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZhicZih783/;Que bueno como se hace para comunicarse con ustedes en Colombia;;Junio
13-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZhicZih783/;Hola quiero info de cuando empiezan a dar cita en Bogotá;;Junio
13-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZhicZih783/;Hola! Como puedo solicitar una cita?;;Junio
13-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZhicZih783/;Hola, como se hace para contactar una cita?.. gracias;;Junio
13-jun;abogadodeextranjeria;Instagram;Reel;https://www.instagram.com/abogadodeextranjeria/reel/DZhicZih783/;Muy bien felicitaciones. Que cuesta la consulta?;;Junio
